person,personLabel,birthDate,birthPlaceLabel,deathDate,genderLabel,occupationLabel,educationLabel
http://www.wikidata.org/entity/Q126797,Санде Стојчевски,1948-09-16T00:00:00Z,Студена Бара,,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126797,Санде Стојчевски,1948-09-16T00:00:00Z,Студена Бара,,машки,новинар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q126797,Санде Стојчевски,1948-09-16T00:00:00Z,Студена Бара,,машки,книжевен критичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q128475,Наташа Бунтеска,1973-02-13T00:00:00Z,Скопје,,женски,новинар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q128478,Блаже Миневски,1961-04-01T00:00:00Z,Гевгелија,,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q128478,Блаже Миневски,1961-04-01T00:00:00Z,Гевгелија,,машки,новинар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q128481,Роберт Алаѓозовски,1973-10-27T00:00:00Z,Струмица,,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q128481,Роберт Алаѓозовски,1973-10-27T00:00:00Z,Струмица,,машки,новинар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q128483,Благоја Ристески - Платнар,1949-03-05T00:00:00Z,Прилеп,2004-10-20T00:00:00Z,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q128487,Славе Ѓорѓо Димоски,1959-03-18T00:00:00Z,Велестово,,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q128487,Славе Ѓорѓо Димоски,1959-03-18T00:00:00Z,Велестово,,машки,поет,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q128487,Славе Ѓорѓо Димоски,1959-03-18T00:00:00Z,Велестово,,машки,автор,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q128489,Никола Маџиров,1973-05-27T00:00:00Z,Струмица,,машки,писател,
http://www.wikidata.org/entity/Q128489,Никола Маџиров,1973-05-27T00:00:00Z,Струмица,,машки,поет,
http://www.wikidata.org/entity/Q128489,Никола Маџиров,1973-05-27T00:00:00Z,Струмица,,машки,преведувач,
http://www.wikidata.org/entity/Q128489,Никола Маџиров,1973-05-27T00:00:00Z,Струмица,,машки,новинар,
http://www.wikidata.org/entity/Q128489,Никола Маџиров,1973-05-27T00:00:00Z,Струмица,,машки,есеист,
http://www.wikidata.org/entity/Q128687,Игор Исаковски,1970-09-19T00:00:00Z,Скопје,2014-12-15T00:00:00Z,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q128687,Игор Исаковски,1970-09-19T00:00:00Z,Скопје,2014-12-15T00:00:00Z,машки,новинар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q137839,Q137839,1994-04-23T00:00:00Z,Тетово,,машки,фудбалер,
http://www.wikidata.org/entity/Q137938,Гордана Михаилова Бошнакоска,1940-09-01T00:00:00Z,Битола,,женски,писател,
http://www.wikidata.org/entity/Q149815,Мирсад Јонуз,1962-04-09T00:00:00Z,Свети Николе,,машки,фудбалски тренер,
http://www.wikidata.org/entity/Q149815,Мирсад Јонуз,1962-04-09T00:00:00Z,Свети Николе,,машки,фудбалер,
http://www.wikidata.org/entity/Q153381,Киро Глигоров,1917-05-03T00:00:00Z,Штип,2012-01-01T00:00:00Z,машки,адвокат,Белградски универзитет
http://www.wikidata.org/entity/Q153381,Киро Глигоров,1917-05-03T00:00:00Z,Штип,2012-01-01T00:00:00Z,машки,политичар,Белградски универзитет
http://www.wikidata.org/entity/Q153381,Киро Глигоров,1917-05-03T00:00:00Z,Штип,2012-01-01T00:00:00Z,машки,политички комесар,Белградски универзитет
http://www.wikidata.org/entity/Q153381,Киро Глигоров,1917-05-03T00:00:00Z,Штип,2012-01-01T00:00:00Z,машки,правник,Белградски универзитет
http://www.wikidata.org/entity/Q153381,Киро Глигоров,1917-05-03T00:00:00Z,Штип,2012-01-01T00:00:00Z,машки,адвокат,Правен факултет при Белградскиот универзитет
http://www.wikidata.org/entity/Q153381,Киро Глигоров,1917-05-03T00:00:00Z,Штип,2012-01-01T00:00:00Z,машки,политичар,Правен факултет при Белградскиот универзитет
http://www.wikidata.org/entity/Q153381,Киро Глигоров,1917-05-03T00:00:00Z,Штип,2012-01-01T00:00:00Z,машки,политички комесар,Правен факултет при Белградскиот универзитет
http://www.wikidata.org/entity/Q153381,Киро Глигоров,1917-05-03T00:00:00Z,Штип,2012-01-01T00:00:00Z,машки,правник,Правен факултет при Белградскиот универзитет
http://www.wikidata.org/entity/Q157111,Бранко Црвенковски,1962-10-12T00:00:00Z,Сараево,,машки,политичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q162377,Ања Ветерова,1999-08-13T00:00:00Z,Скопје,,женски,пејач,
http://www.wikidata.org/entity/Q162983,Радмила Шекеринска,1972-06-10T00:00:00Z,Скопје,,женски,политичар,Q49120
http://www.wikidata.org/entity/Q162983,Радмила Шекеринска,1972-06-10T00:00:00Z,Скопје,,женски,политичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q162983,Радмила Шекеринска,1972-06-10T00:00:00Z,Скопје,,женски,политичар,Q1073441
http://www.wikidata.org/entity/Q181950,Филип Ивановски,1985-05-01T00:00:00Z,Скопје,,машки,фудбалер,
http://www.wikidata.org/entity/Q185232,Васка Илиева,1923-02-21T00:00:00Z,Скопје,2001-05-04T00:00:00Z,женски,пејач,
http://www.wikidata.org/entity/Q185232,Васка Илиева,1923-12-21T00:00:00Z,Скопје,2001-05-04T00:00:00Z,женски,пејач,
http://www.wikidata.org/entity/Q185232,Васка Илиева,1923-02-21T00:00:00Z,Скопје,2001-05-04T00:00:00Z,женски,Q2532239,
http://www.wikidata.org/entity/Q185232,Васка Илиева,1923-12-21T00:00:00Z,Скопје,2001-05-04T00:00:00Z,женски,Q2532239,
http://www.wikidata.org/entity/Q194033,Ристо Василевски,1943-01-31T00:00:00Z,Наколец,,машки,писател,
http://www.wikidata.org/entity/Q194033,Ристо Василевски,1943-01-31T00:00:00Z,Наколец,,машки,поет,
http://www.wikidata.org/entity/Q194033,Ристо Василевски,1943-01-31T00:00:00Z,Наколец,,машки,преведувач,
http://www.wikidata.org/entity/Q194033,Ристо Василевски,1943-01-31T00:00:00Z,Наколец,,машки,книжевен критичар,
http://www.wikidata.org/entity/Q194035,Ирфан Беќур,1954-03-21T00:00:00Z,Скопје,,машки,писател,
http://www.wikidata.org/entity/Q194035,Ирфан Беќур,1954-03-21T00:00:00Z,Скопје,,машки,преведувач,
http://www.wikidata.org/entity/Q194036,Есад Бајрам,1934-05-29T00:00:00Z,Охрид,2017-11-10T00:00:00Z,машки,писател,
http://www.wikidata.org/entity/Q194036,Есад Бајрам,1934-05-29T00:00:00Z,Охрид,2017-11-10T00:00:00Z,машки,преведувач,
http://www.wikidata.org/entity/Q194038,Томе Арсовски,1928-09-23T00:00:00Z,Косовска Митровица,2007-04-22T00:00:00Z,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q194038,Томе Арсовски,1928-09-23T00:00:00Z,Косовска Митровица,2007-04-22T00:00:00Z,машки,драматург,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q194038,Томе Арсовски,1928-09-23T00:00:00Z,Косовска Митровица,2007-04-22T00:00:00Z,машки,преведувач,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3396525,Сашко Пандев,1987-05-01T00:00:00Z,Струмица,,машки,фудбалер,
http://www.wikidata.org/entity/Q3396531,Архиепископ Охридски и Македонски г.г. Михаил,1912-05-20T00:00:00Z,Ново Село,1999-07-06T00:00:00Z,машки,политичар,Q6645619
http://www.wikidata.org/entity/Q3396531,Архиепископ Охридски и Македонски г.г. Михаил,1912-05-20T00:00:00Z,Ново Село,1999-07-06T00:00:00Z,машки,православен свештеник,Q6645619
http://www.wikidata.org/entity/Q3397037,Дарко Митревски,1971-10-03T00:00:00Z,Скопје,,машки,сценарист,
http://www.wikidata.org/entity/Q3397037,Дарко Митревски,1971-10-03T00:00:00Z,Скопје,,машки,кинорежисер,
http://www.wikidata.org/entity/Q3397086,Орце Николов,1916-01-07T00:00:00Z,Скопје,1942-01-04T00:00:00Z,машки,,
http://www.wikidata.org/entity/Q3397207,Горан Стефановски,1952-04-27T00:00:00Z,Битола,2018-11-27T00:00:00Z,машки,сценарист,Q6054382
http://www.wikidata.org/entity/Q3397207,Горан Стефановски,1952-04-27T00:00:00Z,Битола,2018-11-27T00:00:00Z,машки,писател,Q6054382
http://www.wikidata.org/entity/Q3397207,Горан Стефановски,1952-04-27T00:00:00Z,Битола,2018-11-27T00:00:00Z,машки,драматург,Q6054382
http://www.wikidata.org/entity/Q3397207,Горан Стефановски,1952-04-27T00:00:00Z,Битола,2018-11-27T00:00:00Z,машки,универзитетски професор,Q6054382
http://www.wikidata.org/entity/Q3397207,Горан Стефановски,1952-04-27T00:00:00Z,Битола,2018-11-27T00:00:00Z,машки,театролог,Q6054382
http://www.wikidata.org/entity/Q3397286,Трифун Костовски,1946-12-27T00:00:00Z,Скопје,,машки,претприемач,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3397299,Горан Трајкоски,1963-11-21T00:00:00Z,Велес,,машки,музичар,
http://www.wikidata.org/entity/Q3397299,Горан Трајкоски,1963-11-21T00:00:00Z,Велес,,машки,текстописец,
http://www.wikidata.org/entity/Q3397520,Вера Ацева,1919-11-24T00:00:00Z,Ореовец (Прилепско),2006-11-10T00:00:00Z,женски,политичар,
http://www.wikidata.org/entity/Q3397520,Вера Ацева,1919-11-24T00:00:00Z,Ореовец (Прилепско),2006-11-10T00:00:00Z,женски,политички комесар,
http://www.wikidata.org/entity/Q3397553,Мирослав Стојановски,1959-07-10T00:00:00Z,Скопје,,машки,офицер,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3398805,Петре Прличко,1907-03-13T00:00:00Z,Велес,1995-11-16T00:00:00Z,машки,глумец,
http://www.wikidata.org/entity/Q3398829,Венко Андоновски,1964-05-30T00:00:00Z,Куманово,,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3398829,Венко Андоновски,1964-05-30T00:00:00Z,Куманово,,машки,поет,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3398829,Венко Андоновски,1964-05-30T00:00:00Z,Куманово,,машки,драматург,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3398829,Венко Андоновски,1964-05-30T00:00:00Z,Куманово,,машки,книжевен критичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3398829,Венко Андоновски,1964-05-30T00:00:00Z,Куманово,,машки,есеист,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3398829,Венко Андоновски,1964-05-30T00:00:00Z,Куманово,,машки,Q15962340,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3398852,Лидија Димковска,1971-08-11T00:00:00Z,Скопје,,женски,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3398852,Лидија Димковска,1971-08-11T00:00:00Z,Скопје,,женски,поет,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3398852,Лидија Димковска,1971-08-11T00:00:00Z,Скопје,,женски,преведувач,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3398852,Лидија Димковска,1971-08-11T00:00:00Z,Скопје,,женски,романописец,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3398852,Лидија Димковска,1971-08-11T00:00:00Z,Скопје,,женски,прозаист,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3398852,Лидија Димковска,1971-08-11T00:00:00Z,Скопје,,женски,писател,Букурешки универзитет
http://www.wikidata.org/entity/Q3398852,Лидија Димковска,1971-08-11T00:00:00Z,Скопје,,женски,поет,Букурешки универзитет
http://www.wikidata.org/entity/Q3398852,Лидија Димковска,1971-08-11T00:00:00Z,Скопје,,женски,преведувач,Букурешки универзитет
http://www.wikidata.org/entity/Q3398852,Лидија Димковска,1971-08-11T00:00:00Z,Скопје,,женски,романописец,Букурешки универзитет
http://www.wikidata.org/entity/Q3398852,Лидија Димковска,1971-08-11T00:00:00Z,Скопје,,женски,прозаист,Букурешки универзитет
http://www.wikidata.org/entity/Q3399128,Тодор Скаловски,1909-01-21T00:00:00Z,Тетово,2004-07-01T00:00:00Z,машки,композитор,
http://www.wikidata.org/entity/Q3399128,Тодор Скаловски,1909-01-21T00:00:00Z,Тетово,2004-07-01T00:00:00Z,машки,диригент,
http://www.wikidata.org/entity/Q3399128,Тодор Скаловски,1909-01-21T00:00:00Z,Тетово,2004-07-01T00:00:00Z,машки,хорски диригент,
http://www.wikidata.org/entity/Q3399731,Благица Павловска,1958-12-04T00:00:00Z,Говрлево,,женски,пејач,
http://www.wikidata.org/entity/Q3400763,Панде Петровски,1943-12-26T00:00:00Z,Битола,2006-12-31T00:00:00Z,машки,писател,
http://www.wikidata.org/entity/Q3400921,Неџати Јакупи,1973-07-10T00:00:00Z,Гостивар,,машки,политичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3401427,Александра Пилева,1980-06-10T00:00:00Z,Неготино,,женски,пејач,
http://www.wikidata.org/entity/Q3402797,Мицко Крстевски,1855-01-01T00:00:00Z,Латово,1909-10-29T00:00:00Z,машки,воено лице,
http://www.wikidata.org/entity/Q3402819,Миле Јанакиески,1978-09-18T00:00:00Z,Прилеп,,машки,политичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3402819,Миле Јанакиески,1978-09-18T00:00:00Z,Прилеп,,машки,економист,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3402924,Јордан Мијалков,1932-01-01T00:00:00Z,Штип,1991-12-19T00:00:00Z,машки,политичар,
http://www.wikidata.org/entity/Q3402934,Елизабета Канческа Милевска,1970-06-30T00:00:00Z,Велес,,женски,политичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3402934,Елизабета Канческа Милевска,1970-06-30T00:00:00Z,Велес,,женски,социолог,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3402946,Иво Ивановски,1978-01-10T00:00:00Z,Битола,,машки,политичар,Q309331
http://www.wikidata.org/entity/Q3402989,Силјан Аврамовски,1960-04-10T00:00:00Z,Скопје,,машки,политичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3402989,Силјан Аврамовски,1960-04-10T00:00:00Z,Скопје,,машки,полицаец,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3403199,Васил Иљоски,1902-12-20T00:00:00Z,Крушево,1995-11-01T00:00:00Z,машки,писател,Филозофски факултет - Скопје
http://www.wikidata.org/entity/Q3403251,Горанче Димовски,1982-10-14T00:00:00Z,Велес,,машки,фудбалски тренер,
http://www.wikidata.org/entity/Q3403251,Горанче Димовски,1982-10-14T00:00:00Z,Велес,,машки,фудбалер,
http://www.wikidata.org/entity/Q3403553,Теута Арифи,1969-10-19T00:00:00Z,Тетово,,женски,политичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3403553,Теута Арифи,1969-10-19T00:00:00Z,Тетово,,женски,универзитетски професор,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3403613,Стево Теодосиевски,1924-04-16T00:00:00Z,Кочани,1997-04-09T00:00:00Z,машки,текстописец,
http://www.wikidata.org/entity/Q3403642,Тодор Петров,1960-03-19T00:00:00Z,Гевгелија,,машки,политичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3403651,Томислав Чокревски,1934-12-11T00:00:00Z,Битола,2017-12-05T00:00:00Z,машки,политичар,Правен факултет при Белградскиот универзитет
http://www.wikidata.org/entity/Q3405528,Jане Николоски,1973-12-12T00:00:00Z,Прилеп,,машки,фудбалски тренер,
http://www.wikidata.org/entity/Q3405528,Jане Николоски,1973-12-12T00:00:00Z,Прилеп,,машки,фудбалер,
http://www.wikidata.org/entity/Q3405786,Џорџе Арсов,1946-01-01T00:00:00Z,Струмица,,машки,стопанственик,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3405786,Џорџе Арсов,1946-01-01T00:00:00Z,Струмица,,машки,политичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3406597,Михаил Д. Петрушевски,1911-07-02T00:00:00Z,Битола,1990-02-27T00:00:00Z,машки,писател,Белградски универзитет
http://www.wikidata.org/entity/Q3406597,Михаил Д. Петрушевски,1911-07-02T00:00:00Z,Битола,1990-02-27T00:00:00Z,машки,универзитетски професор,Белградски универзитет
http://www.wikidata.org/entity/Q3406597,Михаил Д. Петрушевски,1911-07-02T00:00:00Z,Битола,1990-02-27T00:00:00Z,машки,филозоф,Белградски универзитет
http://www.wikidata.org/entity/Q3406597,Михаил Д. Петрушевски,1911-07-02T00:00:00Z,Битола,1990-02-27T00:00:00Z,машки,јазичар,Белградски универзитет
http://www.wikidata.org/entity/Q3406655,Јездимир Богдански,1930-11-17T00:00:00Z,Куманово,2007-10-30T00:00:00Z,машки,политичар,Загрепски универзитет
http://www.wikidata.org/entity/Q3406655,Јездимир Богдански,1930-11-17T00:00:00Z,Куманово,2007-10-30T00:00:00Z,машки,политички комесар,Загрепски универзитет
http://www.wikidata.org/entity/Q3406708,Петре Димовски,1946-01-01T00:00:00Z,Брод (село),,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3406708,Петре Димовски,1946-01-01T00:00:00Z,Брод (село),,машки,наставник,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3406708,Петре Димовски,1946-01-01T00:00:00Z,Брод (село),,машки,новинар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3406723,Игор Џамбазов,1963-07-15T00:00:00Z,Скопје,,машки,глумец,СУ „Јосип Броз Тито“ - Скопје
http://www.wikidata.org/entity/Q3406723,Игор Џамбазов,1963-07-15T00:00:00Z,Скопје,,машки,писател,СУ „Јосип Броз Тито“ - Скопје
http://www.wikidata.org/entity/Q3406723,Игор Џамбазов,1963-07-15T00:00:00Z,Скопје,,машки,поет,СУ „Јосип Броз Тито“ - Скопје
http://www.wikidata.org/entity/Q3406723,Игор Џамбазов,1963-07-15T00:00:00Z,Скопје,,машки,пејач,СУ „Јосип Броз Тито“ - Скопје
http://www.wikidata.org/entity/Q3406723,Игор Џамбазов,1963-07-15T00:00:00Z,Скопје,,машки,музичар,СУ „Јосип Броз Тито“ - Скопје
http://www.wikidata.org/entity/Q3406723,Игор Џамбазов,1963-07-15T00:00:00Z,Скопје,,машки,телевизиски глумец,СУ „Јосип Броз Тито“ - Скопје
http://www.wikidata.org/entity/Q3406723,Игор Џамбазов,1963-07-15T00:00:00Z,Скопје,,машки,глумец,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3406723,Игор Џамбазов,1963-07-15T00:00:00Z,Скопје,,машки,писател,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3406723,Игор Џамбазов,1963-07-15T00:00:00Z,Скопје,,машки,поет,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3406723,Игор Џамбазов,1963-07-15T00:00:00Z,Скопје,,машки,пејач,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3406723,Игор Џамбазов,1963-07-15T00:00:00Z,Скопје,,машки,музичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3406723,Игор Џамбазов,1963-07-15T00:00:00Z,Скопје,,машки,телевизиски глумец,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q3406723,Игор Џамбазов,1963-07-15T00:00:00Z,Скопје,,машки,глумец,Факултет за драмски уметности - Скопје
http://www.wikidata.org/entity/Q3406723,Игор Џамбазов,1963-07-15T00:00:00Z,Скопје,,машки,писател,Факултет за драмски уметности - Скопје
http://www.wikidata.org/entity/Q3406723,Игор Џамбазов,1963-07-15T00:00:00Z,Скопје,,машки,поет,Факултет за драмски уметности - Скопје
http://www.wikidata.org/entity/Q3406723,Игор Џамбазов,1963-07-15T00:00:00Z,Скопје,,машки,пејач,Факултет за драмски уметности - Скопје
http://www.wikidata.org/entity/Q3406723,Игор Џамбазов,1963-07-15T00:00:00Z,Скопје,,машки,музичар,Факултет за драмски уметности - Скопје
http://www.wikidata.org/entity/Q3406723,Игор Џамбазов,1963-07-15T00:00:00Z,Скопје,,машки,телевизиски глумец,Факултет за драмски уметности - Скопје
http://www.wikidata.org/entity/Q3406963,Петар Ацев,1877-06-07T00:00:00Z,Општина Прилеп,1939-04-20T00:00:00Z,машки,воено лице,
http://www.wikidata.org/entity/Q3406966,Борка Талески,1921-01-01T00:00:00Z,Прилеп,1942-03-02T00:00:00Z,машки,политичар,
http://www.wikidata.org/entity/Q3406966,Борка Талески,1921-07-19T00:00:00Z,Прилеп,1942-03-02T00:00:00Z,машки,политичар,
http://www.wikidata.org/entity/Q3406966,Борка Талески,1921-01-01T00:00:00Z,Прилеп,1942-03-02T00:00:00Z,машки,партизан,
http://www.wikidata.org/entity/Q3406966,Борка Талески,1921-07-19T00:00:00Z,Прилеп,1942-03-02T00:00:00Z,машки,партизан,
http://www.wikidata.org/entity/Q3406977,Мито Хаџивасилев - Јасмин,1922-01-01T00:00:00Z,Кавадарци,1968-01-01T00:00:00Z,машки,политичар,
http://www.wikidata.org/entity/Q3406977,Мито Хаџивасилев - Јасмин,1922-12-21T00:00:00Z,Кавадарци,1968-01-01T00:00:00Z,машки,политичар,
http://www.wikidata.org/entity/Q3406977,Мито Хаџивасилев - Јасмин,1922-01-01T00:00:00Z,Кавадарци,1968-08-01T00:00:00Z,машки,политичар,
http://www.wikidata.org/entity/Q3406977,Мито Хаџивасилев - Јасмин,1922-12-21T00:00:00Z,Кавадарци,1968-08-01T00:00:00Z,машки,политичар,
http://www.wikidata.org/entity/Q3406977,Мито Хаџивасилев - Јасмин,1922-01-01T00:00:00Z,Кавадарци,1968-01-01T00:00:00Z,машки,политички комесар,
http://www.wikidata.org/entity/Q3406977,Мито Хаџивасилев - Јасмин,1922-12-21T00:00:00Z,Кавадарци,1968-01-01T00:00:00Z,машки,политички комесар,
http://www.wikidata.org/entity/Q1562874,Илија Милчин,1918-01-01T00:00:00Z,Прилеп,2002-03-11T00:00:00Z,машки,глумец,Софиски универзитет
http://www.wikidata.org/entity/Q1562874,Илија Милчин,1918-06-19T00:00:00Z,Прилеп,2002-03-11T00:00:00Z,машки,глумец,Софиски универзитет
http://www.wikidata.org/entity/Q1562874,Илија Милчин,1918-01-01T00:00:00Z,Прилеп,2002-03-12T00:00:00Z,машки,глумец,Софиски универзитет
http://www.wikidata.org/entity/Q1562874,Илија Милчин,1918-06-19T00:00:00Z,Прилеп,2002-03-12T00:00:00Z,машки,глумец,Софиски универзитет
http://www.wikidata.org/entity/Q1562874,Илија Милчин,1918-01-01T00:00:00Z,Прилеп,2002-03-11T00:00:00Z,машки,писател,Софиски универзитет
http://www.wikidata.org/entity/Q1562874,Илија Милчин,1918-06-19T00:00:00Z,Прилеп,2002-03-11T00:00:00Z,машки,писател,Софиски универзитет
http://www.wikidata.org/entity/Q1562874,Илија Милчин,1918-01-01T00:00:00Z,Прилеп,2002-03-12T00:00:00Z,машки,писател,Софиски универзитет
http://www.wikidata.org/entity/Q1562874,Илија Милчин,1918-06-19T00:00:00Z,Прилеп,2002-03-12T00:00:00Z,машки,писател,Софиски универзитет
http://www.wikidata.org/entity/Q1568568,Алдо Климан,1950-11-09T00:00:00Z,Битола,,машки,писател,
http://www.wikidata.org/entity/Q1568568,Алдо Климан,1950-11-09T00:00:00Z,Битола,,машки,преведувач,
http://www.wikidata.org/entity/Q1568568,Алдо Климан,1950-11-09T00:00:00Z,Битола,,машки,новинар,
http://www.wikidata.org/entity/Q1571781,Владо Камбовски,1948-01-05T00:00:00Z,Битола,,машки,политичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q1571781,Владо Камбовски,1948-01-05T00:00:00Z,Битола,,машки,правник,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q1571781,Владо Камбовски,1948-01-05T00:00:00Z,Битола,,машки,универзитетски професор,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q1588199,Влатко Грозданоски,1983-01-30T00:00:00Z,Скопје,,машки,фудбалер,
http://www.wikidata.org/entity/Q1612339,Q1612339,1987-12-11T00:00:00Z,Куманово,,машки,фудбалски тренер,
http://www.wikidata.org/entity/Q1612339,Q1612339,1987-12-11T00:00:00Z,Куманово,,машки,фудбалер,
http://www.wikidata.org/entity/Q1621585,Q1621585,1977-10-12T00:00:00Z,Q181962,2005-08-18T00:00:00Z,машки,кошаркар,Калифорниски универзитет
http://www.wikidata.org/entity/Q1621585,Q1621585,1977-10-12T00:00:00Z,Q181962,2005-08-18T00:00:00Z,машки,кошаркар,Q4722573
http://www.wikidata.org/entity/Q1672469,Ирена Паскали,1969-01-01T00:00:00Z,Охрид,,женски,уметник,
http://www.wikidata.org/entity/Q1672469,Ирена Паскали,1969-01-01T00:00:00Z,Охрид,,женски,видеоуметник,
http://www.wikidata.org/entity/Q1683823,Јасмина Мукаетова,1981-12-03T00:00:00Z,Кавадарци,,женски,пејач,
http://www.wikidata.org/entity/Q1741548,Ким Мехмети,1955-12-10T00:00:00Z,Грчец,,машки,писател,
http://www.wikidata.org/entity/Q1741548,Ким Мехмети,1955-12-10T00:00:00Z,Грчец,,машки,преведувач,
http://www.wikidata.org/entity/Q1741548,Ким Мехмети,1955-12-10T00:00:00Z,Грчец,,машки,новинар,
http://www.wikidata.org/entity/Q1743560,Киро Стојанов,1959-04-09T00:00:00Z,Радово (Струмичко),,машки,католички свештеник,
http://www.wikidata.org/entity/Q1743560,Киро Стојанов,1959-04-09T00:00:00Z,Радово (Струмичко),,машки,католички епископ,
http://www.wikidata.org/entity/Q1857984,Тито Петковски,1945-01-23T00:00:00Z,Псача,,машки,политичар,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q1857984,Тито Петковски,1945-01-23T00:00:00Z,Псача,,машки,правник,Универзитет „Св. Кирил и Методиј“
http://www.wikidata.org/entity/Q1866794,Q1866794,1972-07-08T00:00:00Z,Скопје,,машки,фудбалски тренер,
http://www.wikidata.org/entity/Q1866794,Q1866794,1972-07-08T00:00:00Z,Скопје,,машки,фудбалер,
http://www.wikidata.org/entity/Q1893145,Бобан Грнчаров,1982-08-12T00:00:00Z,Скопје,,машки,фудбалски тренер,
http://www.wikidata.org/entity/Q1893145,Бобан Грнчаров,1982-08-12T00:00:00Z,Скопје,,машки,фудбалер,
http://www.wikidata.org/entity/Q1903841,Мартин Ѓаконовски,1970-01-01T00:00:00Z,Скопје,,машки,басист,
http://www.wikidata.org/entity/Q1936107,Мимоза Велиу,1979-01-01T00:00:00Z,Тетово,,женски,фотограф,
http://www.wikidata.org/entity/Q1938398,Q1938398,1968-12-30T00:00:00Z,Скопје,,машки,фудбалер,
http://www.wikidata.org/entity/Q1943115,Мојца Седеу,1970-01-01T00:00:00Z,Скопје,,женски,универзитетски професор,
http://www.wikidata.org/entity/Q1943115,Мојца Седеу,1970-01-01T00:00:00Z,Скопје,,женски,перкусионист,
